"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1723023923.481,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-22.0,-0.1220703050494194,-0.0610351525247097,0.0,-0.03271484375,-0.032958984375,-1.0045166015625
1723023923.491,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-22.0,-0.1220703050494194,-0.0610351525247097,0.0,-0.03173828125,-0.033203125,-1.0020751953125
1723023923.501,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-22.0,0.1220703050494194,-0.0610351525247097,0.0,-0.032470703125,-0.033935546875,-1.0023193359375
1723023923.511,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-22.0,0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.032470703125,-0.033935546875,-1.0023193359375
1723023923.521,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-22.0,0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.0313720703125,-0.0343017578125,-1.00439453125
1723023923.531,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,31.0,0.0,-22.0,-0.1220703050494194,0.0,0.0,-0.0313720703125,-0.03369140625,-1.0035400390625
1723023923.541,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,-0.2441406100988388,0.0610351525247097,0.0,-0.0313720703125,-0.03369140625,-1.0035400390625
1723023923.551,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,-0.2441406100988388,0.0610351525247097,0.0,-0.0322265625,-0.033203125,-1.003173828125
1723023923.561,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,0.0,-0.0610351525247097,0.0,-0.032958984375,-0.0330810546875,-1.003662109375
1723023923.571,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,0.2441406100988388,-0.0610351525247097,0.0610351525247097,-0.0325927734375,-0.0335693359375,-1.0035400390625
1723023923.581,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,0.2441406100988388,-0.0610351525247097,0.0610351525247097,-0.031982421875,-0.0340576171875,-1.0045166015625
1723023923.591,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.0330810546875,-0.0333251953125,-1.005126953125
1723023923.601,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,-0.1220703050494194,-0.1220703050494194,0.0,-0.0340576171875,-0.0328369140625,-1.0040283203125
1723023923.611,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,779999.9999999993,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,-0.30517578125,-0.1220703050494194,0.0,-0.0341796875,-0.032470703125,-1.0037841796875
1723023923.621,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,779999.9999999993,inf,inf,inf,30.0,0.0,-24.0,-0.30517578125,-0.1220703050494194,0.0610351525247097,-0.03369140625,-0.0318603515625,-1.00439453125
1723023923.631,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,-0.0610351525247097,-0.0610351525247097,0.0610351525247097,-0.0325927734375,-0.0318603515625,-1.003662109375
1723023923.641,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,0.1831054538488388,-0.0610351525247097,0.0610351525247097,-0.031982421875,-0.032470703125,-1.0018310546875
1723023923.651,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,0.2441406100988388,-0.0610351525247097,0.0610351525247097,-0.032470703125,-0.033447265625,-1.0001220703125
1723023923.671,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1559999.9999999986,inf,inf,inf,inf,1559999.9999999986,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,-0.1220703050494194,0.0,0.0610351525247097,-0.0321044921875,-0.0338134765625,-1.0028076171875
1723023923.681,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,-0.1831054538488388,0.0,0.0,-0.0322265625,-0.0323486328125,-1.00390625
1723023923.691,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,-0.1220703050494194,-0.0610351525247097,0.0,-0.03271484375,-0.0318603515625,-1.0025634765625
1723023923.701,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,0.0,-0.0610351525247097,0.0,-0.0330810546875,-0.0321044921875,-1.0013427734375
1723023923.711,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,0.1220703050494194,0.0,0.0610351525247097,-0.03271484375,-0.0325927734375,-1.002197265625
1723023923.721,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,0.1831054538488388,0.0,0.0610351525247097,-0.031494140625,-0.032958984375,-1.003173828125
1723023923.731,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,1.0,-24.0,0.0610351525247097,0.0,0.0610351525247097,-0.03125,-0.033203125,-1.0028076171875
1723023923.741,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,-0.1220703050494194,0.0,0.0,-0.0325927734375,-0.0335693359375,-1.0023193359375
1723023923.751,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,-0.2441406100988388,-0.0610351525247097,-0.0610351525247097,-0.0333251953125,-0.033203125,-1.002197265625
1723023923.761,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,-0.2441406100988388,-0.0610351525247097,-0.0610351525247097,-0.0328369140625,-0.0323486328125,-1.002197265625
1723023923.771,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,30.0,0.0,-24.0,-0.1220703050494194,0.0,0.0,-0.0330810546875,-0.0321044921875,-1.00244140625
